unix_time,cur_time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,imu_T,mag_x,mag_y,mag_z,temp,enviro_t,enviro_p,enviro_h,,,,,,,,,,,
1739394741,12:05.9,-299,-3804,-1497,1174,-4009,-2894,260,-441,124,9.96,1407,-3935,-693,4092.9375,0.85,980.51,52.979,3,107,48,87,46,0,15,26,84,86,94
1739394741,12:05.9,-1141,-3876,-1522,1002,-3933,-3044,230,-449,153,10.3,985,-4109,-329,4092.9375,0.84,980.49,52.989,3,95,45,88,43,9,4,23,82,81,93
1739394741,12:06.0,-774,-4290,-844,941,-3485,-2186,198,-457,175,10.15,731,-4157,-144,4092.9375,0.84,980.49,52.995,3,82,60,87,44,0,22,17,78,80,91
1739394741,12:06.1,519,-4011,-799,484,-3942,-3592,145,-453,193,10.15,113,-4220,-4,4092.9375,0.84,980.5,52.989,3,108,48,88,46,5,19,20,79,79,92
1739394741,12:06.4,45,-4275,-473,728,-2772,-975,59,-443,203,10.06,-791,-4135,66,4092.9375,0.83,980.52,53.026,3,118,42,99,45,7,26,20,75,76,88
1739394741,12:06.5,225,-4236,-822,395,-2003,-780,54,-445,208,10.06,-999,-4097,60,4092.9375,0.82,980.52,53.017,2,91,42,96,45,1,24,16,75,75,87
1739394741,12:06.6,474,-3495,-1176,552,-2043,-1011,32,-435,203,10.11,-1134,-4053,41,4092.9375,0.81,980.53,53.023,3,84,43,96,53,9,25,23,72,71,83
1739394742,12:06.6,711,-3516,-836,2020,-2498,-1101,22,-432,210,10.06,-1382,-3951,126,4092.9375,0.81,980.54,53.036,2,80,43,109,49,12,34,47,67,67,78
1739394742,12:06.7,208,-4822,166,2439,-2948,-1077,-3,-413,224,10.39,-1564,-3849,295,4092.9375,0.82,980.53,53.036,3,98,32,105,49,11,38,52,64,63,74
1739394742,12:06.8,928,-4008,240,1541,-2718,-1619,-27,-407,227,10.15,-1894,-3657,327,4092.9375,0.82,980.53,53.048,2,93,44,116,44,5,43,72,65,59,72
1739394742,12:06.9,1400,-3657,-19,1491,-2808,-1700,-50,-388,226,10.15,-2134,-3515,298,4092.9375,0.82,980.52,53.054,2,73,43,103,44,6,52,53,63,57,72
1739394742,12:06.9,898,-4056,583,1250,-2065,-1652,-80,-368,219,9.96,-2474,-3275,173,4092.9375,0.82,980.52,53.041,3,89,59,101,38,5,34,59,63,57,71
1739394742,12:07.0,851,-3238,268,1384,-2325,-1795,-108,-351,208,10.11,-2698,-3075,95,4092.9375,0.83,980.54,53.062,3,76,40,98,41,15,42,53,63,57,72
